"","newDate","n"
"187",2018-07-06,140.690599760041
"188",2018-07-07,83.2382994452491
"189",2018-07-08,101.42467358429
"190",2018-07-09,129.611894625239
"191",2018-07-10,156.440847782418
"192",2018-07-11,154.891210904345
"193",2018-07-12,127.098345133476
"194",2018-07-13,129.609987652861
"195",2018-07-14,91.4736569672823
"196",2018-07-15,100.992774651386
"197",2018-07-16,124.176200172864
"198",2018-07-17,133.547367519699
"199",2018-07-18,129.346812592819
"200",2018-07-19,120.450319744647
"201",2018-07-20,116.933949540369
"202",2018-07-21,99.717873015441
"203",2018-07-22,87.7447397867218
"204",2018-07-23,117.066958116367
"205",2018-07-24,122.769102919847
"206",2018-07-25,114.816542491317
"207",2018-07-26,117.609822863713
"208",2018-07-27,109.283082700334
"209",2018-07-28,78.9867963101715
"210",2018-07-29,84.0065324967727
"211",2018-07-30,125.096315911971
"212",2018-07-31,169.212469758466
"213",2018-08-01,129.912091828883
"214",2018-08-02,121.570485441014
"215",2018-08-03,107.076896232553
"216",2018-08-04,96.4183672368526
"217",2018-08-05,108.504350607283
"218",2018-08-06,127.343591050245
"219",2018-08-07,136.55324720405
"220",2018-08-08,131.27141838707
"221",2018-08-09,127.475145063363
"222",2018-08-10,116.494483220391
"223",2018-08-11,91.0733803613111
"224",2018-08-12,83.6079221814871
"225",2018-08-13,115.229744256474
"226",2018-08-14,145.528240453452
"227",2018-08-15,142.881237930618
"228",2018-08-16,125.875397578813
"229",2018-08-17,196.6228753943
"230",2018-08-18,129.405971607193
"231",2018-08-19,140.396299400367
"232",2018-08-20,151.215035687201
"233",2018-08-21,163.368139111437
"234",2018-08-22,143.145766731352
"235",2018-08-23,131.570244058967
"236",2018-08-24,124.322276429273
"237",2018-08-25,103.359036589973
"238",2018-08-26,80.7152101127431
"239",2018-08-27,119.423608392477
"240",2018-08-28,134.858493959531
"241",2018-08-29,131.726562948897
"242",2018-08-30,123.836009498686
"243",2018-08-31,113.023751410656
"244",2018-09-01,84.5414108876139
"245",2018-09-02,93.5488948626444
"246",2018-09-03,101.923227069899
"247",2018-09-04,132.682848463766
"248",2018-09-05,106.84435580764
"249",2018-09-06,120.760605925694
"250",2018-09-07,128.925072821788
"251",2018-09-08,106.797797147185
"252",2018-09-09,91.6733380034566
"253",2018-09-10,115.134384686127
"254",2018-09-11,164.568968340755
"255",2018-09-12,164.415782917291
"256",2018-09-13,152.656276855618
"257",2018-09-14,156.726909344085
"258",2018-09-15,115.89590973407
"259",2018-09-16,96.3028209349141
"260",2018-09-17,125.794708777219
"261",2018-09-18,167.686880068853
"262",2018-09-19,155.965214170516
"263",2018-09-20,132.807941595092
"264",2018-09-21,131.711971176788
"265",2018-09-22,97.7342297276482
"266",2018-09-23,98.7304276749492
"267",2018-09-24,129.875374589115
"268",2018-09-25,139.436428638175
"269",2018-09-26,121.22883622814
"270",2018-09-27,138.170370888896
"271",2018-09-28,127.304814501666
"272",2018-09-29,101.857256111689
"273",2018-09-30,119.240146345459
"274",2018-10-01,131.264194640331
"275",2018-10-02,137.517735322006
"276",2018-10-03,134.378417382017
"277",2018-10-04,122.262721851468
"278",2018-10-05,120.67593854852
"279",2018-10-06,98.1617248272523
"280",2018-10-07,90.6431827889755
"281",2018-10-08,118.193134367466
"282",2018-10-09,118.722873879597
"283",2018-10-10,130.961590115912
"284",2018-10-11,140.805354950018
"285",2018-10-12,137.264296903275
"286",2018-10-13,97.9876876780763
"287",2018-10-14,83.6191606344655
"288",2018-10-15,112.099208788946
"289",2018-10-16,113.790272722952
"290",2018-10-17,131.112208280712
"291",2018-10-18,121.002045249566
"292",2018-10-19,134.493347524665
"293",2018-10-20,104.809701667167
"294",2018-10-21,77.8992948094383
"295",2018-10-22,108.637165647
"296",2018-10-23,185.891833895817
"297",2018-10-24,129.956818365492
"298",2018-10-25,106.976668409072
"299",2018-10-26,112.272168860771
"300",2018-10-27,80.7243343703449
"301",2018-10-28,71.4753893697634
"302",2018-10-29,102.57923517935
"303",2018-10-30,112.690513263457
"304",2018-10-31,110.9001161661
"305",2018-11-01,109.375264131464
"306",2018-11-02,160.731336062774
"307",2018-11-03,99.173580288887
"308",2018-11-04,85.9880188005045
"309",2018-11-05,122.544843547046
"310",2018-11-06,137.109751939774
"311",2018-11-07,123.149420726113
"312",2018-11-08,136.633866747841
"313",2018-11-09,120.7656738488
"314",2018-11-10,117.527104200795
"315",2018-11-11,81.0562100084499
"316",2018-11-12,115.721758986823
"317",2018-11-13,151.885715303943
"318",2018-11-14,185.463585045189
"319",2018-11-15,281.856063866057
"320",2018-11-16,198.025128335692
"321",2018-11-17,105.612050244585
"322",2018-11-18,94.3182322885841
"323",2018-11-19,100.297394658439
"324",2018-11-20,103.016961677
"325",2018-11-21,113.507787833922
"326",2018-11-22,93.5347456457093
"327",2018-11-23,95.4350524293259
"328",2018-11-24,88.1974610257894
"329",2018-11-25,103.926165125333
"330",2018-11-26,101.967610796914
"331",2018-11-27,112.199817707762
"332",2018-11-28,136.531738860533
"333",2018-11-29,125.082147194073
"334",2018-11-30,112.782362820581
"335",2018-12-01,90.8579396754503
"336",2018-12-02,86.4286594232544
"337",2018-12-03,148.373374511488
"338",2018-12-04,122.564542554319
"339",2018-12-05,98.7589972009882
"340",2018-12-06,121.400639084168
"341",2018-12-07,133.412660541944
"342",2018-12-08,101.184089366347
"343",2018-12-09,109.812941691838
"344",2018-12-10,139.319544921629
"345",2018-12-11,127.4783212943
"346",2018-12-12,135.334723240696
"347",2018-12-13,119.082630546764
"348",2018-12-14,115.094214269891
"349",2018-12-15,87.160506663844
"350",2018-12-16,109.451740681194
"351",2018-12-17,137.769148274325
"352",2018-12-18,146.354533882812
"353",2018-12-19,143.516341358423
"354",2018-12-20,136.217723777518
"355",2018-12-21,122.672352572903
"356",2018-12-22,98.8544092513621
"357",2018-12-23,119.649229965173
"358",2018-12-24,125.716558244079
"359",2018-12-25,95.7576220659539
"360",2018-12-26,108.308484517038
"361",2018-12-27,159.477544955909
"362",2018-12-28,227.799489953555
"363",2018-12-29,149.899631442502
"364",2018-12-30,222.017659700476
"365",2018-12-31,322.925904601812
"366",2019-01-01,314.214912955649
"367",2019-01-02,348.981367785484
"368",2019-01-03,291.610288124532
"369",2019-01-04,232.020783655345
"370",2019-01-05,189.808877481148
"371",2019-01-06,196.768407391384
"372",2019-01-07,202.415539499372
"373",2019-01-08,197.818198915571
"374",2019-01-09,196.621666037478
"375",2019-01-10,211.412953830324
"376",2019-01-11,180.161220422946
"377",2019-01-12,124.668776976876
"378",2019-01-13,143.985875322483
"379",2019-01-14,159.964835059829
"380",2019-01-15,170.648958301172
"381",2019-01-16,159.783156345598
"382",2019-01-17,191.106417865492
"383",2019-01-18,171.615886448883
"384",2019-01-19,136.596349543892
"385",2019-01-20,122.00087378826
"386",2019-01-21,135.176610958762
"387",2019-01-22,154.861234433018
"388",2019-01-23,132.174714932218
"389",2019-01-24,157.675350755453
"390",2019-01-25,148.095189285465
"391",2019-01-26,110.423653047532
"392",2019-01-27,106.66092309542
"393",2019-01-28,128.822337533347
"394",2019-01-29,136.908326041885
"395",2019-01-30,187.123768608086
"396",2019-01-31,276.002377989702
"397",2019-02-01,183.664052422158
"398",2019-02-02,116.90286017675
"399",2019-02-03,111.686090802774
"400",2019-02-04,161.817679050379
"401",2019-02-05,189.743453729898
"402",2019-02-06,173.870733034797
"403",2019-02-07,173.957188758068
"404",2019-02-08,146.957949094474
"405",2019-02-09,129.242496602237
"406",2019-02-10,122.027675352059
"407",2019-02-11,136.713281726465
"408",2019-02-12,144.590769927017
"409",2019-02-13,157.510016597807
"410",2019-02-14,140.247211294249
"411",2019-02-15,117.6035591783
"412",2019-02-16,89.4868603879586
"413",2019-02-17,89.4606700260192
"414",2019-02-18,128.821438071318
"415",2019-02-19,145.109653851949
"416",2019-02-20,184.092204462737
"417",2019-02-21,177.426851863042
"418",2019-02-22,172.091416463256
"419",2019-02-23,110.497412308119
"420",2019-02-24,133.220177770592
"421",2019-02-25,141.447443260811
"422",2019-02-26,150.527270350605
"423",2019-02-27,152.753997307271
"424",2019-02-28,169.545052859932
"425",2019-03-01,136.440229688771
"426",2019-03-02,116.013794935308
"427",2019-03-03,100.285401595756
"428",2019-03-04,123.485566032119
"429",2019-03-05,132.307286688127
"430",2019-03-06,141.955885765143
"431",2019-03-07,145.274322099984
"432",2019-03-08,123.019810892642
"433",2019-03-09,109.099227271043
"434",2019-03-10,84.1641624346375
"435",2019-03-11,158.428707024083
"436",2019-03-12,160.854605274275
"437",2019-03-13,232.815684117377
"438",2019-03-14,152.875028839335
"439",2019-03-15,150.764817005955
"440",2019-03-16,77.7441413924098
"441",2019-03-17,95.3302638493478
"442",2019-03-18,120.530589861795
"443",2019-03-19,131.286950991489
"444",2019-03-20,163.34778202232
"445",2019-03-21,173.941183381714
"446",2019-03-22,125.870392218232
"447",2019-03-23,111.718588544056
"448",2019-03-24,108.046717907302
"449",2019-03-25,131.05992199108
"450",2019-03-26,137.961435995065
"451",2019-03-27,146.923568892293
"452",2019-03-28,151.9527432248
"453",2019-03-29,112.101262128912
"454",2019-03-30,95.4050719654188
"455",2019-03-31,90.6780602568761
"456",2019-04-01,133.780996487476
"457",2019-04-02,131.004144758917
"458",2019-04-03,156.252786327153
"459",2019-04-04,133.06896791514
"460",2019-04-05,125.519669740461
"461",2019-04-06,89.0295088896528
"462",2019-04-07,72.6980375964195
"463",2019-04-08,139.091739233583
"464",2019-04-09,102.509872986004
"465",2019-04-10,111.65071438998
"466",2019-04-11,117.016394907609
"467",2019-04-12,141.360506258905
"468",2019-04-13,105.790139209479
"469",2019-04-14,93.0063846837729
"470",2019-04-15,115.10799795948
"471",2019-04-16,138.889871436171
"472",2019-04-17,121.482228768058
"473",2019-04-18,125.848512351513
"474",2019-04-19,127.120996246114
"475",2019-04-20,131.090414910577
"476",2019-04-21,101.591339965351
"477",2019-04-22,140.839651345275
"478",2019-04-23,126.60216644872
"479",2019-04-24,144.323484629393
"480",2019-04-25,131.958578918129
"481",2019-04-26,128.479273664765
"482",2019-04-27,98.6146370945498
"483",2019-04-28,99.3673871355131
"484",2019-04-29,112.419037561864
"485",2019-04-30,128.023664291948
"486",2019-05-01,157.942540601827
"487",2019-05-02,139.419774783775
"488",2019-05-03,132.797417593189
"489",2019-05-04,104.353001813404
"490",2019-05-05,94.1027517654002
"491",2019-05-06,104.829190734774
"492",2019-05-07,116.901064717211
"493",2019-05-08,108.081326926127
"494",2019-05-09,139.164936540648
"495",2019-05-10,128.981736163609
"496",2019-05-11,83.0860140603036
"497",2019-05-12,71.3433144269511
"498",2019-05-13,101.23345952481
"499",2019-05-14,120.642123910598
"500",2019-05-15,128.788204572164
"501",2019-05-16,137.945992890745
"502",2019-05-17,108.286826841533
"503",2019-05-18,77.7151429560035
"504",2019-05-19,83.0956041812897
"505",2019-05-20,94.1827538060024
"506",2019-05-21,123.747935207561
"507",2019-05-22,129.859214719385
"508",2019-05-23,120.290261890739
"509",2019-05-24,97.9040986299515
"510",2019-05-25,84.6883626291528
"511",2019-05-26,66.9137683836743
"512",2019-05-27,92.3962438767776
"513",2019-05-28,135.054474967532
"514",2019-05-29,130.310921646655
"515",2019-05-30,145.696359666996
"516",2019-05-31,234.444857809693
"517",2019-06-01,120.138952633366
"518",2019-06-02,84.2385467570275
"519",2019-06-03,126.639610203914
"520",2019-06-04,119.054199795239
"521",2019-06-05,132.351911005564
"522",2019-06-06,141.785944579169
"523",2019-06-07,102.978290797211
"524",2019-06-08,87.9617472449318
"525",2019-06-09,105.201174736954
"526",2019-06-10,107.456260063685
"527",2019-06-11,132.897356151603
"528",2019-06-12,125.49159902893
"529",2019-06-13,109.532937748358
"530",2019-06-14,114.74687690381
"531",2019-06-15,83.8289408925921
"532",2019-06-16,105.696410669945
"533",2019-06-17,118.684676034376
"534",2019-06-18,143.587234063074
"535",2019-06-19,146.806858903728
"536",2019-06-20,116.765262410045
"537",2019-06-21,122.427999730222
"538",2019-06-22,89.4582433206961
"539",2019-06-23,93.341647149995
"540",2019-06-24,121.969829137437
"541",2019-06-25,136.203608483076
"542",2019-06-26,191.467252946459
"543",2019-06-27,114.222382402979
"544",2019-06-28,107.041158940643
"545",2019-06-29,92.5992169780657
"546",2019-06-30,83.9756362540647
"547",2019-07-01,109.514215931296
"548",2019-07-02,119.427234655246
"549",2019-07-03,104.500767644495
"550",2019-07-04,117.756453687325
"551",2019-07-05,98.7582143964246
"552",2019-07-06,83.3136030854657
"553",2019-07-07,98.8293067151681
"554",2019-07-08,116.400079083629
"555",2019-07-09,113.293532053009
"556",2019-07-10,130.953709631227
"557",2019-07-11,126.407208942808
"558",2019-07-12,107.413773211651
"559",2019-07-13,113.209863484837
"560",2019-07-14,105.054166223854
"561",2019-07-15,112.489648853429
"562",2019-07-16,141.939673405141
"563",2019-07-17,158.455106663518
"564",2019-07-18,127.228764598258
"565",2019-07-19,124.361513321288
"566",2019-07-20,96.0702613480389
"567",2019-07-21,101.483722980134
"568",2019-07-22,126.937266492285
"569",2019-07-23,161.008454795927
"570",2019-07-24,147.98053268902
"571",2019-07-25,136.021768040024
"572",2019-07-26,144.276868936606
"573",2019-07-27,105.887084897608
"574",2019-07-28,99.0636654309928
"575",2019-07-29,137.952281042933
"576",2019-07-30,116.698077915236
"577",2019-07-31,131.311498059891
"578",2019-08-01,120.797896170057
"579",2019-08-02,98.8592663081363
"580",2019-08-03,82.5521410889924
"581",2019-08-04,117.966936616227
"582",2019-08-05,119.899576570839
"583",2019-08-06,109.097341194749
"584",2019-08-07,123.082215928473
"585",2019-08-08,116.064328048378
"586",2019-08-09,124.6461641239
"587",2019-08-10,91.4136460721493
"588",2019-08-11,97.2302825553343
"589",2019-08-12,137.445979415439
"590",2019-08-13,127.557290199213
"591",2019-08-14,125.293174289167
"592",2019-08-15,145.501257149503
"593",2019-08-16,156.566382946447
"594",2019-08-17,132.425610049628
"595",2019-08-18,111.409164539538
"596",2019-08-19,125.609698400833
"597",2019-08-20,162.665196862072
"598",2019-08-21,163.945147896186
"599",2019-08-22,159.393858367577
"600",2019-08-23,144.47474016808
"601",2019-08-24,113.437376464717
"602",2019-08-25,98.1039845049381
"603",2019-08-26,113.746131281368
"604",2019-08-27,138.01718039345
"605",2019-08-28,133.423539319076
"606",2019-08-29,154.364168379456
"607",2019-08-30,154.329830308445
"608",2019-08-31,111.365555880591
"609",2019-09-01,87.9083605986089
"610",2019-09-02,105.017029549927
"611",2019-09-03,116.846482228488
"612",2019-09-04,230.511678317562
"613",2019-09-05,180.982288978063
"614",2019-09-06,170.744433568791
"615",2019-09-07,172.837126818486
"616",2019-09-08,124.353714288212
"617",2019-09-09,187.566150379367
"618",2019-09-10,181.62663602829
"619",2019-09-11,774.25105196517
"620",2019-09-12,902.942630784586
"621",2019-09-13,363.286239217967
"622",2019-09-14,341.416028348729
"623",2019-09-15,226.45004995726
"624",2019-09-16,296.004197172821
"625",2019-09-17,242.783192815259
"626",2019-09-18,253.507574323565
"627",2019-09-19,241.016357803717
"628",2019-09-20,197.693519781344
"629",2019-09-21,167.756977315061
"630",2019-09-22,137.788896438666
"631",2019-09-23,161.187452865764
"632",2019-09-24,290.297291149385
"633",2019-09-25,401.213319163769
"634",2019-09-26,235.990049920976
"635",2019-09-27,240.040915865451
"636",2019-09-28,189.184747541323
"637",2019-09-29,151.028971799649
"638",2019-09-30,180.696272799745
"639",2019-10-01,209.289261715487
"640",2019-10-02,199.428064692765
"641",2019-10-03,183.720651245676
"642",2019-10-04,163.617914899252
"643",2019-10-05,154.816197128035
"644",2019-10-06,91.0518902642652
"645",2019-10-07,125.534619299695
"646",2019-10-08,173.055412231945
"647",2019-10-09,137.601620709524
"648",2019-10-10,167.645580987446
"649",2019-10-11,147.667592282407
"650",2019-10-12,111.328638643958
"651",2019-10-13,99.5194959901273
"652",2019-10-14,166.159488205798
"653",2019-10-15,152.294518758543
"654",2019-10-16,154.049675911665
"655",2019-10-17,171.486552028917
"656",2019-10-18,145.754075454548
"657",2019-10-19,113.568480033427
"658",2019-10-20,111.386857700534
"659",2019-10-21,130.547060525976
"660",2019-10-22,144.235888533294
"661",2019-10-23,157.393097308464
"662",2019-10-24,125.198552335612
"663",2019-10-25,114.438514081761
"664",2019-10-26,89.9153365381062
"665",2019-10-27,89.1519744265825
"666",2019-10-28,126.69068599958
"667",2019-10-29,157.519978667609
"668",2019-10-30,170.615710552782
"669",2019-10-31,145.219136578962
"670",2019-11-01,117.450274500996
"671",2019-11-02,103.726596924476
"672",2019-11-03,114.802625783719
"673",2019-11-04,144.563332147896
"674",2019-11-05,173.839834067039
"675",2019-11-06,139.979439038783
"676",2019-11-07,125.686289739795
"677",2019-11-08,175.406443588436
"678",2019-11-09,155.984255169518
"679",2019-11-10,136.484120253474
"680",2019-11-11,177.691078319214
"681",2019-11-12,165.466181317344
"682",2019-11-13,193.157165177166
"683",2019-11-14,187.056594932452
"684",2019-11-15,150.899142931215
"685",2019-11-16,116.394064526074
"686",2019-11-17,123.270627323538
"687",2019-11-18,195.623373937793
"688",2019-11-19,190.320883270353
"689",2019-11-20,172.650158450007
"690",2019-11-21,245.380236956291
"691",2019-11-22,231.105472633615
"692",2019-11-23,164.617927022278
"693",2019-11-24,127.160279288888
"694",2019-11-25,153.54388836585
"695",2019-11-26,120.740709152073
"696",2019-11-27,131.998497794382
"697",2019-11-28,112.47003446985
"698",2019-11-29,103.172397510149
"699",2019-11-30,198.570685665123
"700",2019-12-01,119.236298954114
"701",2019-12-02,122.905883724801
"702",2019-12-03,147.970538821071
"703",2019-12-04,184.724489286542
"704",2019-12-05,161.627064228058
"705",2019-12-06,132.298577794805
"706",2019-12-07,114.547967296094
"707",2019-12-08,80.4788867747411
"708",2019-12-09,131.978808402084
"709",2019-12-10,141.266520412639
"710",2019-12-11,138.281040183268
"711",2019-12-12,134.707602938637
"712",2019-12-13,159.942100177519
"713",2019-12-14,145.99921178259
"714",2019-12-15,73.7532307477668
"715",2019-12-16,126.517691460438
"716",2019-12-17,157.180146950297
"717",2019-12-18,123.031884720549
"718",2019-12-19,122.327301935293
"719",2019-12-20,131.382486085407
"720",2019-12-21,101.695280658081
"721",2019-12-22,109.397157772444
"722",2019-12-23,176.428370869718
"723",2019-12-24,137.398530882783
"724",2019-12-25,75.1504129087552
"725",2019-12-26,114.52113558352
"726",2019-12-27,153.022843133658
"727",2019-12-28,158.541943238117
"728",2019-12-29,196.24509985093
"729",2019-12-30,205.812312303111
"730",2019-12-31,275.654460815713
"731",2020-01-01,303.5546397008
"732",2020-01-02,334.071241364814
"733",2020-01-03,304.693225317635
"734",2020-01-04,198.364554313011
"735",2020-01-05,147.275133245625
"736",2020-01-06,180.668461293913
"737",2020-01-07,196.356038574129
"738",2020-01-08,208.469328374602
"739",2020-01-09,202.85289538838
"740",2020-01-10,159.472184532322
"741",2020-01-11,139.912795783952
"742",2020-01-12,130.351750634611
"743",2020-01-13,189.578277250752
"744",2020-01-14,165.05757871829
"745",2020-01-15,177.929528150707
"746",2020-01-16,143.516889854334
"747",2020-01-17,145.541107826866
"748",2020-01-18,109.336615593173
"749",2020-01-19,116.670193692669
"750",2020-01-20,133.476204064675
"751",2020-01-21,153.564088945277
"752",2020-01-22,137.909408302978
"753",2020-01-23,162.699837646447
"754",2020-01-24,195.084525068291
"755",2020-01-25,130.981806316413
"756",2020-01-26,94.9040099903941
"757",2020-01-27,137.447932038456
"758",2020-01-28,124.758144026622
"759",2020-01-29,131.402380281128
"760",2020-01-30,157.121813170612
"761",2020-01-31,136.436358577572
"762",2020-02-01,114.250574515201
"763",2020-02-02,104.623943572864
"764",2020-02-03,126.967710531317
"765",2020-02-04,159.921372411773
"766",2020-02-05,143.082787366584
"767",2020-02-06,179.979264108464
"768",2020-02-07,187.030637174845
"769",2020-02-08,138.266094228253
"770",2020-02-09,133.883763611317
"771",2020-02-10,143.46809457615
"772",2020-02-11,139.069614360109
"773",2020-02-12,143.667908421718
"774",2020-02-13,150.102860625833
"775",2020-02-14,146.108306322247
"776",2020-02-15,89.6247759843245
"777",2020-02-16,104.079149743542
"778",2020-02-17,114.662605404854
"779",2020-02-18,129.485223407857
"780",2020-02-19,143.820179163478
"781",2020-02-20,131.198341240175
"782",2020-02-21,135.067672909237
"783",2020-02-22,103.175097510219
"784",2020-02-23,99.9725766452029
"785",2020-02-24,117.190749231726
"786",2020-02-25,148.781029209495
"787",2020-02-26,160.463404799812
"788",2020-02-27,155.998464792036
"789",2020-02-28,227.034254375845
"790",2020-02-29,187.77734741848
"791",2020-03-01,105.592021179385
"792",2020-03-02,139.254364111461
"793",2020-03-03,130.147527964786
"794",2020-03-04,111.120171885006
"795",2020-03-05,146.553551427089
"796",2020-03-06,122.008607213385
"797",2020-03-07,107.202602739446
"798",2020-03-08,94.7215655315667
"799",2020-03-09,110.042003236711
"800",2020-03-10,115.12434913218
"801",2020-03-11,166.987779508345
"802",2020-03-12,175.208004121669
"803",2020-03-13,160.226635025814
"804",2020-03-14,116.088582932949
"805",2020-03-15,122.674989555962
"806",2020-03-16,208.361284313723
"807",2020-03-17,165.615892864764
"808",2020-03-18,157.938966951333
"809",2020-03-19,175.962766723707
"810",2020-03-20,154.429641742259
"811",2020-03-21,154.4250471415
"812",2020-03-22,134.951884729788
"813",2020-03-23,149.419760480523
"814",2020-03-24,155.063550028019
"815",2020-03-25,161.485661959276
"816",2020-03-26,141.050302195363
